158953,uric acid level 8.5 creatinine 1.3 & triglycerides214 suggest me diet? ,[],[],"['Creatinine', '=', '8.5', 'Creatinine', '=', '1.3']",1,1.000000358,1.000000119
2247438,why plasma glucose is 10 to 15% higher than corresponding whole blood glucose concentration? ,"['plasma_glucose_result,', '>=', '10,', '%,', 'plasma_glucose_result,', '<=', '15,', '%']",[],[],0,0.774182499,0.355185747
2881748,i have not eaten in 2 days and my blood sugar levels are 159? are these levels high,"['blood_glucose_measurement,', '=', '2,', 'days,', 'blood_glucose_measurement,', '=', '159,']",[],[],0.069017562,0.679722011,0.579582334
3663888,is an A1c level of 8.0 bad? ,[],"['HBA1C,', '=', '8.0,']",[],0.050775068,0.563407362,0.468779445
3808799,I have nill glucose in urine test but my HbA1C is 10?/ How come? ,[],"['HBA1C,', '=', '10.0,']",[],0,0.59252578,0.235740349
83397,"My glucose is 120, tryglycerides 95, LDL 128, HDL 53, carbon dioxide 32, what does this mean? ","['Glucose,', '=', '120,', ',', 'Glucose,', '=', '95,', ',', 'Glucose,', '=', '128,', ',', 'Glucose,', '=', '53,', ',', 'Glucose,', '=', '32,']",[],[],0,0.693355918,0.5601722
3079780,"Albumin/Creatinine ratio? Is an Albumin/Creatinine ratio of 0.7 normal? Im female, 29.",[],[],"['Creatinine_ratio', '=', '0.7']",0,0.71918875,0.283421338
490298,"What is Serum Chemistry. My Serum Creatinine shows 1.50MG/DL, what that means & what precaution should be take? ",[],[],"['Creatinine', '=', '1.50', 'mg/dl']",0.083031775,0.683888614,0.377500296
1891547,i just had 3 cup water and did my blood sugar level it was 5.3 is this normal for non-diabetic? ,"['blood_glucose_measurement,', '=', '3,', ',', 'blood_glucose_measurement,', '=', '5.3,']",[],[],0.03480037,0.68561244,0.579809904
670465,"I had a starbucks an hr before a bloodtest, and my glucose was 230. Should i be worried? ","['Glucose,', '=', '230,']",[],[],0,0.554004788,0.338193476
863102,Should I celebrate my 6.6 A1c with a cream filled donut or a banana split? ,[],"['HBA1C,', '=', '6.6,']",[],0,0.513653636,0.477541804
1065217,108 glucose too high for your sugar level? ,"['Glucose,', '=', '108,']",[],[],0.049410576,0.693765521,0.564420819
2367457,My Nan has a blood sugar level of 2 I know this is bad (but how bad?)? thanks,"['blood_glucose_measurement,', '=', '2,']",[],[],0.032706206,0.556051076,0.510920405
1330863,I am female. Age 55years. My S creatinine 5.1 what can I do? ,[],[],"['Creatinine', '=', '5.1']",0.116954355,0.619974911,0.331205785
1856600,Fasting blood sugar is 130. am i diabetic? Im 30 years old female,"['Glucose,', '=', '130,']",[],[],0,0.673762798,0.526811302
590290,My blood sugar level is 112. Is it already a must for me to take/maintain 500-1000mg of Metformin everyday? ,"['blood_glucose_measurement,', '=', '112,']",[],[],0.024454318,0.677020788,0.596013904
2555099,fasting blood sugar question? if someone has a fasting blood sugar of 5.7( 105) is that highh??,"['Glucose,', '=', '5.7,']",[],[],0,0.684697747,0.564629793
3779970,"my 5 year old child fasting blood sugar is 110mg/dl ,How it is normal or she want to medicine,? ","['Glucose,', '=', '5,', 'year,', 'Glucose,', '=', '110,', 'mg/dl']",[],[],0,0.54544276,0.570264578
713903,Is a 6.0 A1C average over a 10 year period very good control? ,[],"['HBA1C,', '=', '6.0,']",[],0,0.41716978,0.443298578
3478300,is a 53.0 mg CREATININE level normal for a woman? ,[],[],"['Creatinine', '=', '53.0', 'mg']",0.165109561,0.741755784,0.400491715
1206724,is 160 blood surgar count high? Im 53 yr. old man with blood sugar level 160,"['blood_glucose_measurement,', '=', '160,']",[],[],0.022245956,0.67821765,0.540371239
790946,LOST 8-9-10 POUNDS...NOT DIABETIC BUT A1C WAS 6.1 IN JULY...WILL LOSING SOME WEIGHT HELP MY NEXT TESTING? ,[],"['HBA1C,', '=', '6.1,']",[],0,0.529971123,0.700899243
216699,after full food 2 hours later my random blood sugar level is 97.4 whether i am diabetic or not ? ,"['blood_glucose_measurement,', '=', '2,', 'hours,', 'blood_glucose_measurement,', '=', '97.4,']",[],[],0.027404436,0.668022931,0.551815927
2882318,how do you interpret a Fasting Plasma Glucose level of 6.2 mmol/l ? ,"['plasma_glucose_result,', '=', '6.2,', 'mmol/l']",[],[],0.032077699,0.736410081,0.280225337
951471,what is 8 year child sugar level? normal blood sugar level of 8years old Child after food  and before food,"['blood_glucose_measurement,', '=', '8,', 'years']",[],[],0.048975227,0.647322774,0.468601078
1830847,Is 4.2 a good A1C level? ,[],"['HBA1C,', '=', '4.2,']",[],0.045582951,0.377459765,0.458809912
430242,my 13 year olds blood sugar Level first thing in the morning before eating was 120 is this ok? ,"['blood_glucose_measurement,', '=', '13,', 'year,', 'blood_glucose_measurement,', '=', '120,']",[],[],0.149216328,0.597670257,0.60199523
3401766,Can a 32yr male experience low blood glucose sugar without having diabetes? ,"['Glucose,', '=', '32,']",[],[],0,0.702198684,0.473111808
2420503,is 398 a dangerous blood sugar level? ,"['blood_glucose_measurement,', '=', '398,']",[],[],0.045580861,0.618964672,0.525389433
150986,im m/28.i tested my blood sugar level after 20 min of supper.my blood sugar level shows 120.is this normal? ,"['blood_glucose_measurement,', '=', '28,', ',', 'blood_glucose_measurement,', '=', '20,', ',', 'blood_glucose_measurement,', '=', '120,']",[],[],0.046638681,0.727143824,0.507992446
2555305,Whats a healthy blood glucose in a 28yr old male 6\7 195lbs? Family history of diabetics .,"['Glucose,', '=', '28,']",[],[],0,0.577573776,0.376110047
3545649,Is 6.1 a good A1c level? Almost forgot I am a T1D.,[],"['HBA1C,', '=', '6.1,']",[],0.029288828,0.393817425,0.550000787
836896,is 80 a normal glucose reading? ,"['Glucose,', '=', '80,']",[],[],0,0.566079021,0.315697432
3779947,"Now that my diabetes is treated and my blood glucose is 100, will my urine glucose go to zero? ","['Glucose,', '=', '100,']",[],[],0,0.728090644,0.383553743
1606266,hba1c 6.5 does this indicate im diabetic? never had test before,[],"['HBA1C,', '=', '6.5,']",[],0,0.670364559,0.400525928
54045,Having 3+(1.0g/dl) glucose in urin safe? Sugar in urin is more dangerous than the sugar in blood? Plz answer.? ,"['Glucose,', '=', '3,', ',', 'Glucose,', '=', '1.0,', 'g/dl']",[],[],0,0.731374979,0.520466745
592796,I checked my blood sugar levels today and it read 9.5. Is this normal? ,"['blood_glucose_measurement,', '=', '9.5,']",[],[],0.034978708,0.547132075,0.452722997
517278,my blood sugar level is 400 what shall i do to reduce it? ,"['blood_glucose_measurement,', '=', '400,']",[],[],0.03930155,0.697577119,0.523818255
1330832,what is a normal blood sugar level for a 7 year old boy.? ,"['blood_glucose_measurement,', '=', '7,', 'year']",[],[],0.04506814,0.630241275,0.462422907
1224620,my glucose fasting test is 107. Is it normal? ,"['Glucose,', '=', '107,']",[],[],0,0.609319389,0.251183868
114931,what is an average blood sugar if your a1c is 17? ,[],"['HBA1C,', '=', '17.0,']",[],0,0.682960272,0.575394452
93306,fasting glucose of 145 what does it mean? ,"['Glucose,', '=', '145,']",[],[],0,0.665462971,0.212558165
1994045,Had a fasting blood sugar test which gave 4.5. The doctor said this is ok. Can anyone give more explanation? ,"['Glucose,', '=', '4.5,']",[],[],0,0.546281755,0.448646843
2303014,Blood sugar level of 80? Is it normal for blood sugar to be 80 two hours after eating?,"['blood_glucose_measurement,', '=', '80,']",[],[],0.028401123,0.702777147,0.490543276
1201502,Is it normal to have 6.3 as my blood sugar level ? ,"['blood_glucose_measurement,', '=', '6.3,']",[],[],0.05090321,0.546525359,0.440193892
2685750,is 180 high for blood glucose? ,"['Glucose,', '=', '180,']",[],[],0,0.593518376,0.445091665
3386264,my serum creatinine level is 1.42 is it riski? i am alcoholic,[],[],"['serum_creatinine_level', '=', '1.42']",0.146638477,0.82869935,0.480645776
33342,My blood sugar level was just measured at 164 after a meal. Does that suggest diabetes / pre-diabetes? ,"['blood_glucose_measurement,', '=', '164,']",[],[],0.144206563,0.6927315,0.605047047
2685205,Can a sugar patient consume watermelon? The blood sugar level is 164 pre prandial.,"['blood_glucose_measurement,', '=', '164,']",[],[],0.025758932,0.711731911,0.525246263
1917603,my blood sugar level was 136 after meal. is it normal or im diabetic ? im very worried? ,"['blood_glucose_measurement,', '=', '136,']",[],[],0.032935581,0.709819913,0.57744658
568177,My Fasting blood sugar today read 359. How bad am I? ,"['Glucose,', '=', '359,']",[],[],0,0.503549993,0.525462866
129177,Is it normal to have a glucose reading of 59 after doing a two hour glucose tolerance test? ,"['Glucose,', '=', '59,', 'reading']",[],[],0,0.578934312,0.215911016
3764642,I have a non fasting blood glucose reading of 110. Do I have pre diabetes? ,"['Glucose,', '=', '110,', 'reading']",[],[],0,0.563182354,0.477397293
610699,After my 1 1/2 hour lunch my random blood sugar level was 273 mg/dl. Is it dangerous? ,"['blood_glucose_measurement,', '=', '1,', ',', 'blood_glucose_measurement,', '>=', '1,', 'hour,', 'blood_glucose_measurement,', '<=', '2,', 'hour,', 'blood_glucose_measurement,', '=', '273,', 'mg/dl']",[],[],0.025966922,0.656878591,0.544609845
2826261,Are you made 25% gliceren with glucose solution? ,"['Glucose,', '=', '25,', '%']",[],[],0,0.613959789,0.187887609
560891,My creatinine level was 2.37. I am a type one diabetic ... what should I do ? ,[],[],"['Creatinine', '=', '2.37']",0.182910368,0.683420539,0.257360458
450669,My Blood sugar A1c level is 7.6 is what i was trying to ask. it that too high? ,[],"['HBA1C,', '=', '7.6,']",[],0.033809924,0.630648613,0.588908911
1824451,is 3 a normal reading for blood sugar levels? ,"['blood_glucose_measurement,', '=', '3,']",[],[],0.064269516,0.590003371,0.530954719
1040216,What is a healthy glucose (mmol/L) range for a 15 year old girl? Both before meals and after meals.Thank you.,"['Glucose,', '=', '15,', 'year']",[],[],0,0.491294742,0.460290015
3440174,Is 92 mg/dl blood sugar normal? Im 20..and thats my fasting blood sugar,"['Glucose,', '=', '20,']",[],[],0,0.586768985,0.456891686
214172,What does it mean when your blood sugar level is 100 and you feel like it is low? ,"['blood_glucose_measurement,', '=', '100,']",[],[],0.039270183,0.596254826,0.500759184
986352,Im 20 years old weighing 155lbs and my blood glucose ranges from 110-155 is that normal? ,"['Glucose,', '>=', '110,', ',', 'Glucose,', '<=', '155,']",[],[],0,0.552551448,0.482638776
3079464,75 gms of glucose is how much of rice? ,"['Glucose,', '=', '75,']",[],[],0,0.562449098,0.247505948
2881912,Blood glucose readings? Does 152 fasting blood glucose suggest diabetes?,"['Glucose,', '=', '152,']",[],[],0.118465849,0.730174124,0.328853071
2084558,How dangerous is a blood sugar level over 600? ,"['blood_glucose_measurement,', '>,', '600,']",[],[],0.046699874,0.559859753,0.57459718
3440188,normal levels of glucose treatment for levels of 11.4? ,"['Glucose,', '=', '11.4,']",[],[],0.078774356,0.73176378,0.350377113
3215885,My father is 80 and diabetic. His creatinine hovers around 2.0. How can this be brought down? ,[],[],"['Creatinine', '=', '2.0']",0.090889061,0.576432705,0.121028423
3455113,"Im male 45 years old, my creatinine results is 71.3 what is its means? ",[],[],"['Creatinine', '=', '45', 'years', 'Creatinine', '=', '71.3']",0.108181646,0.575847983,0.330920816
140181,i just woke up this morning i took my blood glucose it was 111 is that good or bad? ,"['Glucose,', '=', '111,']",[],[],0,0.544624925,0.31631583
981731,"Should I be concerned if every time I have my blood glucose checked, its always somewhere in the 70s? ","['Glucose,', '=', '70,']",[],[],0,0.496438503,0.363501102
2222803,how to prepare 10mM of glucose solution? ,"['Glucose,', '=', '10,', 'mm']",[],[],0,0.697966516,0.200710595
1611295,Im a 31-year-old male. My random blood sugar level is 86 mg/dl. Is it normal? ,"['blood_glucose_measurement,', '=', '86,', 'mg/dl']",[],[],0.027679866,0.625752449,0.497499496
3499293,Does a 3 hour glucose test check for diabetes? The type where they make you drink it?,"['Glucose,', '=', '3,', 'hour']",[],[],0,0.577191234,0.375436544
3692003,3 metabolic pathways by which the liver produces glucose? can include an illustration,"['Glucose,', '=', '3,']",[],[],0,0.733668923,0.502503991
