3478300,is a 53.0 mg CREATININE level normal for a woman? ,[],[],"['Creatinine', '=', '53.0', 'mg']",1,0.999999881,1.000000119
2247438,why plasma glucose is 10 to 15% higher than corresponding whole blood glucose concentration? ,"['plasma_glucose_result,', '>=', '10,', '%,', 'plasma_glucose_result,', '<=', '15,', '%']",[],[],0,0.689063132,0.375874817
2881748,i have not eaten in 2 days and my blood sugar levels are 159? are these levels high,"['blood_glucose_measurement,', '=', '2,', 'days,', 'blood_glucose_measurement,', '=', '159,']",[],[],0.092266562,0.718940675,0.578612089
3663888,is an A1c level of 8.0 bad? ,[],"['HBA1C,', '=', '8.0,']",[],0.067878969,0.640527368,0.641479731
3808799,I have nill glucose in urine test but my HbA1C is 10?/ How come? ,[],"['HBA1C,', '=', '10.0,']",[],0,0.511757493,0.273345441
83397,"My glucose is 120, tryglycerides 95, LDL 128, HDL 53, carbon dioxide 32, what does this mean? ","['Glucose,', '=', '120,', ',', 'Glucose,', '=', '95,', ',', 'Glucose,', '=', '128,', ',', 'Glucose,', '=', '53,', ',', 'Glucose,', '=', '32,']",[],[],0,0.622609258,0.419715166
3079780,"Albumin/Creatinine ratio? Is an Albumin/Creatinine ratio of 0.7 normal? Im female, 29.",[],[],"['Creatinine_ratio', '=', '0.7']",0.038558252,0.724102795,0.481313288
490298,"What is Serum Chemistry. My Serum Creatinine shows 1.50MG/DL, what that means & what precaution should be take? ",[],[],"['Creatinine', '=', '1.50', 'mg/dl']",0.111001551,0.655271888,0.289615721
1891547,i just had 3 cup water and did my blood sugar level it was 5.3 is this normal for non-diabetic? ,"['blood_glucose_measurement,', '=', '3,', ',', 'blood_glucose_measurement,', '=', '5.3,']",[],[],0.11695902,0.747101069,0.616864979
670465,"I had a starbucks an hr before a bloodtest, and my glucose was 230. Should i be worried? ","['Glucose,', '=', '230,']",[],[],0,0.503713012,0.51397115
863102,Should I celebrate my 6.6 A1c with a cream filled donut or a banana split? ,[],"['HBA1C,', '=', '6.6,']",[],0,0.509521842,0.373527765
1065217,108 glucose too high for your sugar level? ,"['Glucose,', '=', '108,']",[],[],0.066054839,0.67631948,0.632071793
2367457,My Nan has a blood sugar level of 2 I know this is bad (but how bad?)? thanks,"['blood_glucose_measurement,', '=', '2,']",[],[],0.043723497,0.590909243,0.553426743
1330863,I am female. Age 55years. My S creatinine 5.1 what can I do? ,[],[],"['Creatinine', '=', '5.1']",0.156351165,0.592443883,0.463310838
1856600,Fasting blood sugar is 130. am i diabetic? Im 30 years old female,"['Glucose,', '=', '130,']",[],[],0,0.667860091,0.563058734
590290,My blood sugar level is 112. Is it already a must for me to take/maintain 500-1000mg of Metformin everyday? ,"['blood_glucose_measurement,', '=', '112,']",[],[],0.032691909,0.630608797,0.614236236
2555099,fasting blood sugar question? if someone has a fasting blood sugar of 5.7( 105) is that highh??,"['Glucose,', '=', '5.7,']",[],[],0,0.64655292,0.554997921
3779970,"my 5 year old child fasting blood sugar is 110mg/dl ,How it is normal or she want to medicine,? ","['Glucose,', '=', '5,', 'year,', 'Glucose,', '=', '110,', 'mg/dl']",[],[],0.064305382,0.617971063,0.540693283
713903,Is a 6.0 A1C average over a 10 year period very good control? ,[],"['HBA1C,', '=', '6.0,']",[],0,0.508424401,0.440305829
1206724,is 160 blood surgar count high? Im 53 yr. old man with blood sugar level 160,"['blood_glucose_measurement,', '=', '160,']",[],[],0.029739646,0.725094199,0.554467201
790946,LOST 8-9-10 POUNDS...NOT DIABETIC BUT A1C WAS 6.1 IN JULY...WILL LOSING SOME WEIGHT HELP MY NEXT TESTING? ,[],"['HBA1C,', '=', '6.1,']",[],0,0.552595735,0.532843292
216699,after full food 2 hours later my random blood sugar level is 97.4 whether i am diabetic or not ? ,"['blood_glucose_measurement,', '=', '2,', 'hours,', 'blood_glucose_measurement,', '=', '97.4,']",[],[],0.036635792,0.703257382,0.544354677
2882318,how do you interpret a Fasting Plasma Glucose level of 6.2 mmol/l ? ,"['plasma_glucose_result,', '=', '6.2,', 'mmol/l']",[],[],0.042883274,0.683051348,0.418247253
951471,what is 8 year child sugar level? normal blood sugar level of 8years old Child after food  and before food,"['blood_glucose_measurement,', '=', '8,', 'years']",[],[],0.115035755,0.706254363,0.48558414
1830847,Is 4.2 a good A1C level? ,[],"['HBA1C,', '=', '4.2,']",[],0.060937854,0.457298726,0.54411459
430242,my 13 year olds blood sugar Level first thing in the morning before eating was 120 is this ok? ,"['blood_glucose_measurement,', '=', '13,', 'year,', 'blood_glucose_measurement,', '=', '120,']",[],[],0.039352767,0.629213333,0.571289957
3401766,Can a 32yr male experience low blood glucose sugar without having diabetes? ,"['Glucose,', '=', '32,']",[],[],0,0.638221324,0.38679871
2420503,is 398 a dangerous blood sugar level? ,"['blood_glucose_measurement,', '=', '398,']",[],[],0.060935061,0.647777438,0.574962914
150986,im m/28.i tested my blood sugar level after 20 min of supper.my blood sugar level shows 120.is this normal? ,"['blood_glucose_measurement,', '=', '28,', ',', 'blood_glucose_measurement,', '=', '20,', ',', 'blood_glucose_measurement,', '=', '120,']",[],[],0.109547543,0.714055359,0.596682906
2555305,Whats a healthy blood glucose in a 28yr old male 6\7 195lbs? Family history of diabetics .,"['Glucose,', '=', '28,']",[],[],0,0.522680998,0.386048913
3545649,Is 6.1 a good A1c level? Almost forgot I am a T1D.,[],"['HBA1C,', '=', '6.1,']",[],0.039154954,0.485079765,0.552861095
836896,is 80 a normal glucose reading? ,"['Glucose,', '=', '80,']",[],[],0.107647767,0.607993603,0.533922434
3779947,"Now that my diabetes is treated and my blood glucose is 100, will my urine glucose go to zero? ","['Glucose,', '=', '100,']",[],[],0,0.629742384,0.360520899
1606266,hba1c 6.5 does this indicate im diabetic? never had test before,[],"['HBA1C,', '=', '6.5,']",[],0,0.617043078,0.452558816
54045,Having 3+(1.0g/dl) glucose in urin safe? Sugar in urin is more dangerous than the sugar in blood? Plz answer.? ,"['Glucose,', '=', '3,', ',', 'Glucose,', '=', '1.0,', 'g/dl']",[],[],0,0.660386324,0.408323735
592796,I checked my blood sugar levels today and it read 9.5. Is this normal? ,"['blood_glucose_measurement,', '=', '9.5,']",[],[],0.117558389,0.551910341,0.531416416
517278,my blood sugar level is 400 what shall i do to reduce it? ,"['blood_glucose_measurement,', '=', '400,']",[],[],0.052540524,0.693552554,0.540833056
1330832,what is a normal blood sugar level for a 7 year old boy.? ,"['blood_glucose_measurement,', '=', '7,', 'year']",[],[],0.151467511,0.756097436,0.578061581
1224620,my glucose fasting test is 107. Is it normal? ,"['Glucose,', '=', '107,']",[],[],0.093394284,0.597026348,0.532668114
114931,what is an average blood sugar if your a1c is 17? ,[],"['HBA1C,', '=', '17.0,']",[],0,0.649450898,0.590193868
93306,fasting glucose of 145 what does it mean? ,"['Glucose,', '=', '145,']",[],[],0,0.60992676,0.411567509
1994045,Had a fasting blood sugar test which gave 4.5. The doctor said this is ok. Can anyone give more explanation? ,"['Glucose,', '=', '4.5,']",[],[],0,0.56651032,0.496585041
2303014,Blood sugar level of 80? Is it normal for blood sugar to be 80 two hours after eating?,"['blood_glucose_measurement,', '=', '80,']",[],[],0.095452073,0.691005707,0.508546948
1201502,Is it normal to have 6.3 as my blood sugar level ? ,"['blood_glucose_measurement,', '=', '6.3,']",[],[],0.171078339,0.584402561,0.586927176
2685750,is 180 high for blood glucose? ,"['Glucose,', '=', '180,']",[],[],0,0.596278012,0.484286398
3386264,my serum creatinine level is 1.42 is it riski? i am alcoholic,[],[],"['serum_creatinine_level', '=', '1.42']",0.196034571,0.778617144,0.418998778
33342,My blood sugar level was just measured at 164 after a meal. Does that suggest diabetes / pre-diabetes? ,"['blood_glucose_measurement,', '=', '164,']",[],[],0.041334841,0.646615863,0.562155843
2685205,Can a sugar patient consume watermelon? The blood sugar level is 164 pre prandial.,"['blood_glucose_measurement,', '=', '164,']",[],[],0.03443599,0.67587173,0.449978083
1917603,my blood sugar level was 136 after meal. is it normal or im diabetic ? im very worried? ,"['blood_glucose_measurement,', '=', '136,']",[],[],0.110691732,0.70035553,0.586184979
568177,My Fasting blood sugar today read 359. How bad am I? ,"['Glucose,', '=', '359,']",[],[],0,0.507587791,0.498928189
129177,Is it normal to have a glucose reading of 59 after doing a two hour glucose tolerance test? ,"['Glucose,', '=', '59,', 'reading']",[],[],0.063700089,0.573865533,0.514485121
3764642,I have a non fasting blood glucose reading of 110. Do I have pre diabetes? ,"['Glucose,', '=', '110,', 'reading']",[],[],0,0.505812764,0.435347438
610699,After my 1 1/2 hour lunch my random blood sugar level was 273 mg/dl. Is it dangerous? ,"['blood_glucose_measurement,', '=', '1,', ',', 'blood_glucose_measurement,', '>=', '1,', 'hour,', 'blood_glucose_measurement,', '<=', '2,', 'hour,', 'blood_glucose_measurement,', '=', '273,', 'mg/dl']",[],[],0.034714043,0.678331852,0.547129452
2826261,Are you made 25% gliceren with glucose solution? ,"['Glucose,', '=', '25,', '%']",[],[],0,0.525754929,0.237630948
560891,My creatinine level was 2.37. I am a type one diabetic ... what should I do ? ,[],[],"['Creatinine', '=', '2.37']",0.244524876,0.656492591,0.412573457
450669,My Blood sugar A1c level is 7.6 is what i was trying to ask. it that too high? ,[],"['HBA1C,', '=', '7.6,']",[],0.04519901,0.631584764,0.642715991
1824451,is 3 a normal reading for blood sugar levels? ,"['blood_glucose_measurement,', '=', '3,']",[],[],0.216000564,0.648505628,0.60266161
1040216,What is a healthy glucose (mmol/L) range for a 15 year old girl? Both before meals and after meals.Thank you.,"['Glucose,', '=', '15,', 'year']",[],[],0,0.524797976,0.342709661
3440174,Is 92 mg/dl blood sugar normal? Im 20..and thats my fasting blood sugar,"['Glucose,', '=', '20,']",[],[],0.057375331,0.605636716,0.502522111
